osm_type,osm_id,name,name_en,name_ru,name_ky,elevation_m,lat,lon,prominence,wikidata,wikipedia,prominence_calc
node,9424963985,Aida-Too,Aida-Too,Айда-Тоо,Айда-Тоо,4207,42.9430689,76.8038568,,,,341
node,12241648704,,,,,4207,42.8745623,77.1942585,,,,12
node,5604552015,Little Sister,,,,4206,40.4951996,75.0927114,,,,-20
node,11478290173,Uzynqargaly,Uzynqargaly,Узынкаргалы,,4206,42.8669166,76.3730091,,,,603
node,2593135402,,,,,4205,39.1791315,74.0072789,,,,71
node,2593135657,,,,,4205,39.2030056,74.0777146,,,,176
node,1642960172,Komsomolets,Komsomolets,,,4204,42.5699063,74.5474168,,,,53
node,2147912860,Tur,Tur,Тур,,4204,42.942176,76.7485809,,,,173
node,2593135344,,,,,4204,39.0801953,74.2217875,,,,40
node,1777820031,пик Дементьева,,,,4202,42.2400556,78.4585,,,,252
node,3346397320,,,,,4202,42.4354718,74.3416053,,,,48
node,5605660836,пик Студентов,,,,4202,42.2872218,78.4402574,,,,114
node,2593135549,,,,,4201,39.1869681,74.0437558,,,,32
node,2596899084,гора Кашкарты,,гора Кашкарты,,4201,39.1568695,75.041541,,,,24
node,3354860716,,,,,4201,42.4656298,74.8804867,,,,44
node,1740532879,Nauka,Nauka,Наука,Наука,4200,42.9781917,76.9853043,,,,164
node,5005473796,Треугольник,,,,4200,42.3158213,78.4059691,,,,424
node,5605661038,пик Оройсу Восточный,,пик Оройсу Восточный,Чыгыш Оройсу чокусу,4200,42.1003056,78.8871972,,,,-232
node,11155837752,,,,,4199,42.8036615,77.1521528,,,,200
node,1865931223,Peak Zapadnyy,Peak Zapadnyy,,,4198,42.4919461,74.4310827,,,,148
node,3595200943,Zhalpak,Zhalpak,Жалпак,,4198,42.960678,76.7390795,,,,353
node,2623478040,,,,,4197,42.4237765,74.4707492,,,,189
node,13008998291,Korolkov,Korolkov,Королькова,Королков,4197,42.8272098,77.1206106,,,,78
node,12996086547,Karakezen,Karakezen,Каракезен,,4196,42.9511859,77.3251206,,,,56
node,11478632475,Berezovsky,Berezovsky,Березовского,Березовский,4195,42.9813961,77.0846512,,,,35
node,1865931237,Узловая,,,,4194,42.4912523,74.4208604,,,,99
node,1891004554,,,,,4194,42.4320597,74.362569,,,,208
node,9364978188,,,,,4194,42.9616817,77.0710772,,,,36
node,1859950522,,,,,4193,42.4826921,75.0158436,,,,117
node,1867556559,Телеты,,,,4193,42.2691794,78.4252159,,,,212
node,11802110538,Коксу,,,,4193,42.7521575,76.7604922,,,,156
node,3345910396,,,,,4192,42.4275308,74.5639686,,,,172
node,5584960722,,,,,4192,42.4411311,78.990283,,,,479
node,9424963987,Auezov,Auezov,Ауэзова,,4192,42.9791765,76.82325,,,,186
node,1640594612,Сахарная Голова,,,,4189,42.2066119,78.268279,,,,288
node,10142795653,Арсартор,,,,4189,42.7928633,77.0751467,,,,181
node,3340467218,,,,,4188,42.4504438,74.9934856,,,,42
node,1891004561,,,,,4187,42.4300704,74.354241,,,,145
node,2596899065,,,,,4185,39.1460512,75.0569035,,,,111
node,9424963982,Oleg Lunin,Oleg Lunin,Олега Лунина,Олег Лунин,4185,42.9586624,76.8254839,,,,162
node,13011801669,Kochku-Choku,Kochku-Choku,Кочку-Чоку,Кочку-Чоку,4184,42.8703761,77.1412055,,,,57
node,13011801670,Chygysh-Choku,Chygysh-Choku,Чыгыш-Чоку,Чыгыш-Чоку,4184,42.8795072,77.1528516,,,,96
node,1857050387,,,,,4183,42.4628588,74.2897531,,,,15
node,11747459353,,,,,4182,42.9783464,77.1991419,,,,31
node,3345910398,,,,,4181,42.4277166,74.47578,,,,120
node,3346060310,,,,,4181,42.4575408,74.5100617,,,,77
node,1740226399,Iskra,Iskra,Искра,,4180,42.9973982,77.0934911,,,,112
node,1867556560,,,,,4180,42.2734364,78.6554965,,,,151
node,3338501150,,,,,4180,42.4422961,74.8322582,,,,131
node,11477712556,Ovcharov,Ovcharov,Овчарова,Овчаров,4180,42.9808931,77.0866106,,,,-19
node,11591959318,,,,,4180,42.9607752,77.1020763,,,,30
node,13009005647,Trekh,Trekh,Трех,Трех,4177,42.8890722,77.1417853,,,,112
node,3338500994,,,,,4175,42.4058122,74.9003636,,,,164
node,12241649045,,,,,4175,42.8114156,77.1682883,,,,80
node,12241648683,Enbek,Enbek,Енбек,Енбек,4172,42.9085309,77.3725219,,,,197
node,2147912962,Kashkasu,Kashkasu,Кашкасу,Кашкасу,4170,42.9600936,77.0530985,,,,27
node,2147913211,Astronomer,Astronomer,Астроном,Астроном,4170,42.9848979,76.8446997,,,,124
node,3005353203,Комсомолец Северный,,,,4170,42.5711387,74.5473638,,,,5
node,5605660834,Пик Тамма,,,,4170,42.2195139,78.5095972,,,,17
node,10247147149,,,,,4170,42.2606998,79.4834661,,,,19
node,13009021803,Asyl-Tashtar,Asyl-Tashtar,Асыл-Таштар,Асыл-Таштар,4170,42.8737557,77.1451898,,,,39
node,13011747282,Tri bashni,Tri bashni,Три башни,,4170,42.8457879,77.0876405,,,,133
node,1740532911,Choibolsan,Choibolsan,Чойболсан,,4169,42.982145,76.9838371,,,,89
node,9911553498,Leningradec,Leningradec,Ленинградец,,4169,42.9965051,77.1531008,,,,113
node,7370581925,,,,,4164,41.3760679,76.6635418,,,,119
node,13011817432,,,,,4164,42.9078238,77.174944,,,,103
node,1865931097,Олимпийский,,Олимпийский,,4163,42.5057249,74.3884326,,,,132
node,2147911709,Teketau,Teketau,Текетау,,4163,42.8717891,76.323674,,,,297
node,3346909863,,,,,4163,42.4305738,74.5507962,,,,69
node,11594861787,,,,,4163,42.869842,76.3758613,,,,66
node,1867556486,,,,,4162,42.1473436,78.8755768,,,,6
node,1859831082,,,,,4161,42.0499798,75.8160561,,,,256
node,1867556542,,,,,4161,42.2316951,78.893938,,,,135
node,5590612294,,,,,4161,42.2923261,78.5557115,,,,108
node,3340503544,,,,,4160,42.4432661,74.9050578,,,,95
node,3660016446,,,,,4160,42.9196261,77.3820431,,,,150
node,9424963988,Uzlovoy Aksayskiy,Uzlovoy Aksayskiy,Узловой Аксайский,Узловой Аксайский,4160,42.9777685,76.8335208,,,,60
node,9911553487,Zhanatau,Zhanatau,Жанатау,,4160,42.9950001,77.1588416,,,,59
node,3338501070,,,,,4159,42.4272917,74.8680433,,,,143
node,6806928615,,,,,4158,42.3670276,74.0096053,,,,439
node,11594861788,,,,,4158,42.8689347,76.3842259,,,,83
node,3336726138,Чон-Чичкан,,Чон-Чичкан,,4157,42.409433,74.7060487,,,,121
node,11591236049,,,,,4157,42.9883743,77.2545769,,,,47
node,5604554558,Пик киргизских чабанов,,,,4156,41.8415538,76.81638,,,,202
node,3338501015,,,,,4155,42.4149772,74.9609885,,,,182
node,9911553486,Karakursyn,Karakursyn,Каракурсын,,4155,42.9924203,77.163394,,,,27
node,3352645698,,,,,4154,42.5173842,74.7317994,,,,34
node,1740226154,,,,,4153,42.9378151,77.0351225,,,,25
node,11693899119,,,,,4151,42.9424576,77.0623552,,,,39
node,11572233141,Skal'nyj vympel,Skal'nyj vympel,Скальный вымпел,,4150,42.8784637,76.3609152,,,,218
node,1857050390,,,,,4149,42.4770154,74.2834551,,,,244
node,13009005661,,,,,4147,42.893315,77.1389047,,,,51
node,13009128553,Dvojnyashka,Dvojnyashka,Двойняшка,,4145,42.8525808,77.0892569,,,,75
node,5604554264,пик Дружбы Народов,,,,4144,42.2114627,78.2607929,,,,73
node,5605660840,пик Литовских Альпинистов,,,,4143,42.2160499,78.4662095,,,,179
node,5604554599,,,,,4142,41.995513,75.93464,,,,230
node,6356184927,Юбилейный,,Юбилейный,,4141,42.8577659,76.3247788,,,,234
node,12241648685,Караган,,Караган,Караган,4141,42.9019815,77.3628114,,,,127
node,2147912888,Shnitnikov,Shnitnikov,Шнитникова,Шнитников,4140,42.952693,76.7722835,,,,161
node,3338501003,,,,,4140,42.4101265,74.7984537,,,,62
node,13602006267,Kensay,Kensay,Кенсай,Кенсай,4140,42.9137434,77.3837702,,,,120
node,12241648684,,,,,4139,42.9096542,77.3784766,,,,41
node,3345910416,,,,,4135,42.4327156,74.4812126,,,,46
node,3346397314,,,,,4133,42.4340968,74.3507009,,,,91
node,1859950523,,,,,4132,42.4831901,75.1635993,,,,321
node,1891004540,Острая,,,,4131,42.4369865,74.3646238,,,,82
node,2147913196,Ozernyj,Ozernyj,Озерный,Озерный,4131,42.9837432,77.0033531,,,,287
node,13011747283,Skal'nye zub'ya,Skal'nye zub'ya,Скальные зубья,,4131,42.8502818,77.0861,,,,39
node,2589812537,,,,,4130,41.9282402,79.9543708,,,,138
node,7370581926,,,,,4130,41.3720746,76.6935825,,,,114
node,10247147216,,,,,4130,42.2400039,79.5397711,,,,84
node,12241649046,,,,,4130,42.8057622,77.2145548,,,,98
node,3345998988,,,,,4129,42.4482491,74.6262565,,,,82
node,9424963981,Mango-Mango,Mango-Mango,Манго-Манго,Манго-Манго,4129,42.9661137,76.8333995,,,,82
node,3595200948,Узловой Каргалинский,,Узловой Каргалинский,,4128,42.9912033,76.8468318,,,,82
node,11461797938,Ledovyj toros,Ledovyj toros,Ледовый торос,,4128,42.8458361,76.2824656,,,,250
node,2596899045,,,,,4127,39.137598,75.085173,,,,308
node,3346060541,,,,,4127,42.5149426,74.5436311,,,,26
node,12188567833,,,,,4127,42.913836,77.4885116,,,,142
node,5590612295,,,,,4125,42.3057274,78.5799755,,,,210
node,1891004525,,,,,4123,42.4400635,74.4015501,,,,286
node,5605660839,пик Менделеевец,,,,4122,42.2913676,78.4491517,,,,118
node,10244303824,Фестивальный,,,,4122,42.3666617,80.1656055,,,,25
node,3348432008,,,,,4121,42.4317893,74.3423461,,,,40
node,5605660850,Кургактор,,,,4120,42.3403088,78.5414718,,,,107
node,5605660859,,,,,4120,42.2057104,78.5215074,,,,-116
node,9424963984,Promezhutochnyy,Promezhutochnyy,Промежуточный,Промежуточный,4120,42.9470056,76.8021811,,,,-7
node,10247147181,,,,,4120,42.2217319,79.5153476,,,,25
node,10247147218,,,,,4120,42.2387727,79.5478069,,,,45
node,2623478136,Самолет,,,,4117,42.4577241,74.417831,,,,211
node,1740226083,Adamchi,Adamchi,Адамчи,Адамчи,4116,42.9248526,77.1011112,,,,49
node,5734619443,,,,,4116,41.8958977,77.0312267,,,,200
node,11594113663,,,,,4115,42.9691405,76.9648572,,,,123
node,10142795651,Пик Кургак Сай,,,,4113,42.7798466,77.0176883,,,,128
node,11594114340,,,,,4113,42.9707082,76.8363237,,,,52
node,1859831084,,,,,4111,42.0507608,75.9793541,,,,231
node,9464558836,Праздничная горка,,Праздничная горка,Майрам тоосу,4111,42.0966803,78.7700598,,,,47
node,1865931209,Смена,,,,4110,42.4954763,74.4472064,,,,62
node,7370581929,,,,,4110,41.388465,76.7431497,,,,334
node,10247147097,,,,,4110,42.219091,79.5168732,,,,1
node,2147911837,Tumannaya,Tumannaya,Туманная,Туманная,4109,42.8798795,76.3040722,,,,254
node,12241649047,,,,,4109,42.8035559,77.1959738,,,,155
node,13602071167,,,,,4109,42.9263229,77.3783134,,,,102
node,3338501056,,,,,4107,42.4259566,74.9525354,,,,54
node,3346060309,Клюв,,,,4107,42.4570933,74.4841176,,,,159
node,2623478158,Минджилки-Баши,,,,4106,42.4735022,74.4211879,,,,198
node,3338501019,,,,,4105,42.4165878,74.9038869,,,,90
node,11478290179,,,,,4105,42.8674067,76.3604587,,,,122
node,12241648702,,,,,4105,42.8700633,77.1894138,,,,19
node,9424963983,20 let Satbayev University,20 let Satbayev University,20 лет Satbayev University,,4104,42.9533595,76.8117217,,,,89
node,11594281952,Makarevich,Makarevich,Макаревича,,4103,42.9353024,76.7275979,,,,153
node,3346909715,,,,,4102,42.4017169,74.620184,,,,143
node,1865931247,Спартакиада,,,,4100,42.4955803,74.4152331,,,,-1
node,1867556569,,,,,4100,42.3157162,78.7808387,,,,227
node,1891004462,,,,,4100,42.4334947,74.3749567,,,,182
node,2593135903,,,,,4100,39.2303093,74.0553251,,,,160
node,5605660830,пик Тюленина,,,,4100,42.2880729,78.4100923,,,,91
node,8208329791,,,,,4100,41.3665473,76.3035157,,,,108
node,10018233582,Teplofizikov,Teplofizikov,Теплофизиков,,4100,42.9885237,76.8466402,,,,48
node,13009040931,Zhajyktarak,Zhajyktarak,Жайыктарак,Жайыктарак,4100,42.9038289,77.157266,,,,247
node,1359649262,,,,,4099,41.5480781,74.0650134,,,,1073
node,1859831131,,,,,4098,42.0796529,75.7845009,,,,113
node,2623478094,Советских офицеров,,,,4098,42.4317761,74.430117,,,,233
node,11155837753,,,,,4098,42.7966118,77.1539647,,,,117
node,2593036133,,,,,4097,39.2876939,74.5358732,,,,97
node,385768302,Киргизкой революции,,,,4095,42.508521,74.3719395,,,,109
node,1740532678,Otkyrtas,Otkyrtas,Откыртас,Откыртас,4095,42.936245,76.9915243,,,,209
node,1859950526,,,,,4095,42.4972654,75.492065,,,,193
node,2589993784,,,,,4094,39.0078974,75.2531322,,,,232
node,7370581930,,,,,4093,41.401431,76.7247927,,,,131
node,11693906280,Tash-Kendyk,Tash-Kendyk,Таш-Кендык,Таш-Кендык,4090,42.9248571,77.0935863,,,,36
node,12248495133,,,,,4090,42.9084035,77.7522558,,,,355
node,9605441061,Tuyik,Tuyik,Туйык,Туйык,4089,42.9788137,76.9573639,,,,47
node,10142962860,Ледниковый,,,,4089,42.7366359,76.8893891,,,,433
node,3346060331,Ала-Арча,,,,4088,42.4671031,74.4789646,,,,316
node,11478312581,Gornykh Man'yakov,Gornykh Man'yakov,Горных Маньяков,,4088,42.9511613,76.7546993,,,,85
node,2593135320,,,,,4087,39.0407873,74.3921038,,,,68
node,3961902793,,,,,4087,42.9202092,76.7711196,,,,128
node,11594861790,,,,,4087,42.8744917,76.407749,,,,208
node,1891004483,,,,,4086,42.436779,74.3842846,,,,230
node,3595108180,Mira,Mira,Мира,,4086,42.9765122,76.7335251,,,,221
node,13098221563,Tagdyr West,Tagdyr West,Тагдыр Западный,,4086,42.8866206,76.4396132,,,,321
node,2623478225,,,,,4085,42.4839346,74.4211507,,,,73
node,3596386590,Gagarin,Gagarin,Гагарина,,4085,42.9954738,76.8590781,,,,82
node,11478290142,Tagdyr Oriental,Tagdyr Oriental,Тагдыр Восточный,,4085,42.8866121,76.4425345,,,,34
node,1867556459,,,,,4083,42.0327976,78.2469137,,,,80
node,2593135379,,,,,4083,39.1521643,74.1466216,,,,58
node,3634724202,,,,,4083,42.9340929,76.72173,,,,20
node,5590612292,30 лет ВЛКСМ,,,,4083,42.3166918,78.5126794,,,,313
node,2593135363,,,,,4082,39.1292939,74.1594384,,,,94
node,2593135635,,,,,4082,39.1983198,74.0166741,,,,198
node,10536579489,Теке Төр,,,,4082,42.7858774,77.051159,,,,96
node,1867556534,,,,,4081,42.214075,78.5501397,,,,64
node,1867556568,Орто Чоку,,,,4081,42.3151781,78.4318675,,,,238
node,2623478118,Молодая гвардия,,,,4081,42.4449286,74.4151425,,,,195
node,3961902734,,,,,4081,42.9156466,76.7828941,,,,118
node,6806851236,,,,,4081,42.3802928,74.0185671,,,,279
node,5604554265,Московских туристов,,,,4080,42.2287398,78.247118,,,,277
node,6340917106,Peak Patamushta,Peak Patamushta,,,4080,40.7377565,75.3004485,,,,59
node,7367918876,,,,,4080,40.7301003,75.3197336,,,,4
node,385768282,Elektra,Elektra,,,4079,42.5293796,74.4326022,,,,75
node,9605400068,Ravnovesiya,Ravnovesiya,Равновесия,,4077,42.9924376,76.8534699,,,,46
node,3338501057,,,,,4076,42.4253171,74.980298,,,,74
node,11693899150,,,,,4076,42.9857763,76.9772014,,,,33
node,2147912949,Akku,Akku,Акку,Акку,4075,42.9565039,76.780448,,,,53
node,5725028422,,,,,4074,42.0045106,76.3767789,,,,310
node,13009128575,KazSKHI,KazSKHI,КазСХИ,КазСХИ,4074,42.8579576,77.0920821,,,,48
node,11594765541,,,,,4072,42.8892982,76.4866702,,,,287
node,12188567943,,,,,4072,42.8987612,77.5691507,,,,270
node,2623478155,Улар-Тоо,,,,4070,42.4680365,74.42356,,,,75
node,3344802150,пик Конева,,пик Конева,,4070,42.5725049,74.8338971,,,,76
node,11594879183,Keminskij trezubecz,Keminskij trezubecz,Кеминский трезубец,,4070,42.8602017,76.2850971,,,,229
node,13529253956,,,,,4070,42.2709014,79.4524355,,,,180
node,13597481615,,,,,4070,42.9520177,77.2920137,,,,38
node,12248495134,,,,,4069,42.9090151,77.7958947,,,,356
node,3348737849,,,,,4067,42.4435014,74.3381271,,,,77
node,3336576867,Ачик-Таш,,Ачик-Таш,,4066,42.5690498,74.7273673,,,,162
node,1867556505,ОБСЕ-50,,,,4064,42.1592115,78.2254526,,,,185
node,1856971908,,,,,4063,42.5297614,74.3270035,,,,65
node,2147911629,Узловая Кокойрок,,Узловая Кокойрок,,4063,42.8633689,76.3287572,,,,96
node,798679253,,,,,4061,42.4320161,74.4407613,,,,142
node,2598261558,,,,,4061,39.0220212,74.6081512,,,,101
node,1623178576,КНУ,,,,4060,42.5724417,74.4171864,,,,169
node,3345910393,,,,,4060,42.4252785,74.4629951,,,,73
node,4005697708,Kazaxstanskij trezubecz,Kazaxstanskij trezubecz,Казахстанский трезубец,,4060,42.8817927,76.3290992,,,,142
node,5429569007,,,,,4060,42.4067911,79.1880047,,,,171
node,7368482995,,,,,4058,41.3594893,76.6569865,,,,80
node,11594874343,Starovatov,Starovatov,Староватова,Староватов,4056,42.8497103,76.2944974,,,,121
node,1857057006,Чон-Тор,,Чон-Тор,,4054,42.4802316,74.3474436,,,,359
node,1740532751,,,,,4053,42.956737,76.9415991,,,,96
node,9424743756,Kashkasu,Kashkasu,Кашкасу,,4052,42.9287673,76.5237195,,,,427
node,11693769383,Satty,Satty,Сатты,,4052,42.8919244,76.4462574,,,,63
node,13009051208,,,,,4052,42.8860311,77.1118989,,,,103
node,1845411651,Саватар-Баши,,,,4050,42.5016751,74.4484164,,,,102
node,1867556483,,,,,4050,42.1301619,78.1715344,,,,170
node,1867556555,,,,,4050,42.2660411,78.5116925,,,,125
node,2593146329,,,,,4050,39.2235149,74.785973,,,,210
node,3338501556,,,,,4050,42.5260744,74.9389259,,,,141
node,3346060388,,,,,4050,42.4930709,74.5040488,,,,184
node,11594837359,,,,,4050,42.8710126,76.3605182,,,,138
node,13009118555,,,,,4049,42.8482707,77.1491887,,,,117
node,1867556485,,,,,4048,42.1342793,78.7954035,,,,109
node,1891004610,,,,,4048,42.4582068,74.4243631,,,,74
node,2623478200,Озёрная,,,,4044,42.480448,74.4259164,,,,51
node,3346275802,Авантюрист,,,,4044,42.468297,74.4000504,,,,317
node,1867556453,,,,,4042,42.0083328,78.1823573,,,,74
node,3349830734,,,,,4042,42.3410333,74.9123747,,,,585
node,9424817551,Seltau,Seltau,Сельтау,,4042,42.9234284,76.4778207,,,,330
node,1859950529,,,,,4041,42.501097,75.024181,,,,69
node,9424743755,Şamalğan,Şamalğan,Шамалган,,4041,42.922407,76.5221507,,,,147
node,1845411647,Шубина,,,,4040,42.5086271,74.4495937,,,,148
node,10247147095,,,,,4040,42.2275025,79.5229701,,,,33
node,11478290164,Otkrytij,Otkrytij,Открытий,,4040,42.875691,76.3902941,,,,128
node,3338500389,,,,,4038,42.4038933,74.8021563,,,,42
node,3346397382,,,,,4037,42.476386,74.3515205,,,,91
node,9605441060,Clint Eastwood,Clint Eastwood,Клинт Иствуд,Клинт Иствуд,4037,42.9818568,76.9400691,,,,47
node,11594092261,,,,,4036,42.9428351,76.993996,,,,27
node,3346909858,,,,,4033,42.4291971,74.4958311,,,,77
node,11025318749,Preobrazheniya,Preobrazheniya,Преображения,,4031,42.9899309,76.8263432,,,,27
node,3595200945,,,,,4030,42.9859357,76.8228104,,,,25
node,9424963986,Informatsionnykh tekhnologiy,Informatsionnykh tekhnologiy,Информационных технологий,Информационных технологий,4030,42.9540025,76.7911055,,,,75
node,11594874333,Ushbinka,Ushbinka,Ушбинка,,4029,42.8599159,76.3159148,,,,51
node,12248328851,,,,,4028,42.8787783,77.3383022,,,,116
node,3346397306,,,,,4027,42.4113743,74.3451007,,,,224
node,9424817552,Aikoltau,Aikoltau,Айкольтау,,4025,42.9233377,76.4916451,,,,148
node,1867556588,,,,,4024,42.3877685,78.8907067,,,,123
node,3595108173,Gorbunov,Gorbunov,Горбунова,,4023,42.974029,76.738584,,,,46
node,9605400066,Kvartsevyy,Kvartsevyy,Кварцевый,Кварцевый,4020,42.9777349,76.8572675,,,,93
node,11478290194,,,,,4020,42.8612087,76.3436977,,,,93
node,3338501539,Быты,,Быты,,4018,42.5188522,74.8602434,,,,155
node,1623178571,,,,,4017,42.563391,74.4135383,,,,56
node,1857053212,,,,,4016,42.4403268,74.2986781,,,,24
node,11478289991,Kulukbashi,Kulukbashi,Кулукбаши,Кулукбаши,4016,42.9097682,76.7250656,,,,204
node,13597495225,Shashaktau,Shashaktau,Шашактау,,4016,42.9612377,77.2776616,,,,89
node,9357373961,Tegirmenti,Tegirmenti,Тегирменти,Тегирменти,4015,42.8457382,76.2721817,,,,39
node,12241648574,,,,,4014,42.8999284,77.4024355,,,,154
node,3340505447,,,,,4013,42.4867816,74.9858304,,,,91
node,12248328852,,,,,4012,42.8898868,77.3266893,,,,134
node,2147901064,,,,,4010,42.4548111,79.774282,,,,215
node,3346061000,пик Альпиниады,,,,4010,42.5774154,74.5501781,,,,93
node,5605660828,Спасателей,,,,4010,42.3479394,78.5459747,,,,42
node,7370581928,,,,,4010,41.3700134,76.7527628,,,,219
node,13011817433,,,,,4010,42.8996497,77.1663128,,,,15
node,3346110272,Пионер,,,,4008,42.5775669,74.5331154,,,,192
node,12248328854,,,,,4008,42.9137047,77.4326059,,,,181
node,12248822456,,,,,4008,42.8883845,77.8537859,,,,299
node,11594765543,,,,,4007,42.8854558,76.495877,,,,78
node,9605441059,Snezhnyj Pancir',Snezhnyj Pancir',Снежный Панцирь,Снежный Панцирь,4006,42.9664271,76.8987846,,,,183
node,1740532629,,,,,4005,42.9242071,76.9878136,,,,54
node,10536399553,,,,,4005,42.7767132,76.9721233,,,,13
node,2598261585,,,,,4004,39.034697,74.588804,,,,114
node,1891004478,,,,,4003,42.4361554,74.3912129,,,,69
node,5590612293,Черные камни,,,,4003,42.3039915,78.5415602,,,,217
node,1857056991,Школьник,,,,4002,42.4546088,74.4063833,,,,129
node,2623478109,Шамалтоо,,,,4002,42.4389553,74.4232827,,,,99
node,11594136545,,,,,4002,42.9406509,76.9268559,,,,151
node,3961815971,,,,,4001,42.9010778,76.7260963,,,,73
node,3338501510,,,,,4000,42.5096153,74.857808,,,,80
node,3345909388,Кельды-Чокун,,,,4000,42.4216914,74.4556461,,,,96
node,11594136527,,,,,4000,42.9424589,76.9138286,,,,63
node,3338501575,,,,,3999,42.5330201,74.935533,,,,109
node,10121403446,,,,,3997,42.8752523,77.4045331,,,,252
node,1857050374,,,,,3994,42.4644656,74.2979277,,,,24
node,12248822458,,,,,3991,42.8702561,78.0015177,,,,472
node,3595112441,Karovy,Karovy,Каровый,,3990,42.9993881,76.8452331,,,,89
node,11459041133,Aktyuz Alpinist,Aktyuz Alpinist,Альпинист Актюза,,3990,42.8508243,76.3107786,,,,92
node,1867556563,пик Угловой,,,,3988,42.2987702,78.4592927,,,,134
node,12188566091,,,,,3988,42.9130707,77.5291013,,,,47
node,1867556474,,,,,3987,42.0848434,78.1131046,,,,123
node,11594136559,,,,,3986,42.9374736,76.9320075,,,,46
node,1867556432,Джилу-Cуу,,,,3985,42.1910578,78.1348512,,,,192
node,3346909501,,,,,3985,42.3856803,74.4758288,,,,414
node,2623478044,пик Робсона,,,,3983,42.4259648,74.4456807,,,,67
node,1867556585,Аксу Новая,,,,3982,42.3559752,78.7394428,,,,175
node,3951707518,,,,,3980,42.9383061,76.7155321,,,,61
node,1865933941,,,,,3977,42.4493382,74.3467552,,,,56
node,12248822455,,,,,3977,42.8822673,77.8407676,,,,204
node,3600287563,Bohdan Khmelnytsky,Bohdan Khmelnytsky,Богдана Хмельницкого,,3976,42.9801986,76.779182,,,,173
node,11594874341,Vodorazdel'nyj,Vodorazdel'nyj,Водораздельный,,3976,42.8505237,76.3180581,,,,36
node,2593135302,,,,,3974,39.0201399,74.3353751,,,,76
node,12241649044,,,,,3973,42.834271,77.1773218,,,,168
node,6833590062,Peak Ratsek,Peak Ratsek,,,3972,42.5225914,74.5397767,,,,84
node,3346060346,,,,,3971,42.4717568,74.4740496,,,,61
node,11594104472,,,,,3970,42.9534149,76.989489,,,,83
node,11572218104,,,,,3968,42.8570072,76.374764,,,,50
node,11594765540,Introvertau,Introvertau,Интровертау,,3968,42.9035015,76.492977,,,,207
node,11816733286,,,,,3968,42.6094736,76.180443,,,,788
node,3346909768,,,,,3966,42.4109735,74.5574117,,,,94
node,1740532723,,,,,3965,42.9488417,76.9583751,,,,69
node,1867556571,,,,,3965,42.3321402,78.6904164,,,,31
node,3595108178,Tasshoky,Tasshoky,Тасшокы,,3965,42.975692,76.714815,,,,214
node,11693769381,,,,,3964,42.8894201,76.4110894,,,,156
node,2147912450,Seifullin,Seifullin,Сейфуллина,Сейфуллин,3962,42.9167759,76.5404487,,,,169
node,3595112403,40 Years of the Komsomol,40 Years of the Komsomol,40 Лет ВЛКСМ,,3962,42.985033,76.752841,,,,145
node,2137153608,Фучика Юлиуса,,,,3960,42.3335182,78.4240794,,,,264
node,2593036037,,,,,3959,39.2576568,74.1251445,,,,57
node,1857056999,,,,,3958,42.4650053,74.3523618,,,,192
node,11594177635,,,,,3958,42.9298098,76.8573518,,,,210
node,12188567808,,,,,3954,42.9060004,77.5023795,,,,145
node,12188566089,,,,,3953,42.8997452,77.5021848,,,,121
node,3345999336,Северный,,,,3952,42.5693241,74.6157489,,,,123
node,3666531166,Ostryy,Ostryy,Острый,,3952,42.9701321,76.7450282,,,,142
node,11594177644,,,,,3948,42.9216977,76.8581247,,,,38
node,2596899187,,,,,3945,39.2581611,74.9291554,,,,96
node,11572195315,,,,,3944,42.8854586,76.4696526,,,,72
node,10018233563,Io,Io,Ио,,3943,42.9874269,76.8559106,,,,44
node,12248495135,,,,,3943,42.8757225,77.814429,,,,223
node,3344802161,,,,,3940,42.5768949,74.8425685,,,,60
node,12203460768,,,,,3940,42.9871995,77.1155886,,,,83
node,11155837755,,,,,3937,42.7915147,77.2318918,,,,73
node,12241648571,,,,,3936,42.8684913,77.2961461,,,,55
node,3346060311,,,,,3930,42.459153,74.4695492,,,,112
node,3595108160,,,,,3930,42.965246,76.7795154,,,,113
node,7366276964,,,,,3930,41.8763675,76.9392728,,,,209
node,10018241636,,,,,3930,42.9885586,76.858622,,,,27
node,11478290129,,,,,3930,42.8843526,76.4768275,,,,36
node,12248822457,,,,,3930,42.8817417,77.9336687,,,,278
node,3348431971,,,,,3929,42.4192509,74.304393,,,,114
node,3961752661,,,,,3926,42.9252252,76.4616952,,,,119
node,3991604740,,,,,3925,42.9191444,76.534417,,,,56
node,3346397308,,,,,3922,42.4172408,74.3500568,,,,78
node,2147901044,,,,,3920,42.4523449,79.7583036,,,,113
node,3348431882,,,,,3920,42.3973801,74.3681872,,,,297
node,4005697741,,,,,3920,42.8882115,76.369382,,,,66
node,12188568485,,,,,3919,42.8980771,77.6545127,,,,80
node,3595200967,KGK,KGK,КГК,,3918,42.9959432,76.7338651,,,,127
node,1740532826,,,,,3917,42.9726175,76.9765394,,,,76
node,11594272121,,,,,3913,42.9060567,76.6875339,,,,179
node,1865933923,,,,,3912,42.4618796,74.3438601,,,,28
node,1867556512,,,,,3910,42.1834045,78.1734175,,,,172
node,3349830742,,,,,3910,42.3443892,74.9672902,,,,122
node,3346275989,,,,,3906,42.5841843,74.4133521,,,,74
